parking_spot_id,type,parking_spot_name,address_zip,borough,detail,longitude,latitude,operation_hours
1243070,Street,,12076,Manhattan,On Street,-74.0007000359523,40.7181314375449,2HR Pas Mon-Sat 0900-1900
2023043,Street,,10933,Bronx,On Street,-73.913438186786,40.8197798061713,2 HR Pas Mon-Sat 0800-1900
3013615,Street,,16865,Brooklyn,On Street,-73.9794335305904,40.6918980767255,6HR Pas Mon-Sat 0800-2200
3403054,Street,,17618,Brooklyn,On Street,-73.9495732232511,40.6789637888874,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0900-1900
3602967,Street,,17620,Brooklyn,On Street,-73.9685702288659,40.6389298043529,2 HR Pas Mon-Sat 0800-1900
4383117,Street,,14192,Queens,On Street,-73.8143139780685,40.7887726031795,2 HR Pas Mon-Sat 0900-1900
2173042,Street,,11271,Bronx,On Street,-73.8631012168656,40.8405826109199,2 HR Pas Mon-Sat 0800-1900
4221247,Street,,14783,Queens,On Street,-73.871867183809,40.7511310749701,2 HR Pas Mon-Sat 0830-1900
3043054,Street,,17217,Brooklyn,On Street,-73.9501909236402,40.6350724408049,2 HR Pas Mon-Sat 0800-1900
2313039,Street,,11270,Bronx,On Street,-73.8308726452099,40.8474674700202,2 HR Pas Mon-Sat 0800-1900
2173068,Street,,11271,Bronx,On Street,-73.8553417405676,40.8354903417574,2 HR Pas Mon-Sat 0830-1900
4353039,Street,,14788,Queens,On Street,-73.8924112081934,40.7280381248625,2 HR Pas Mon-Sat 0900-1900
4043047,Street,,14786,Queens,On Street,-73.8384057312312,40.7194587667037,2 HR Pas Mon-Sat 0830-1900
4123039,Street,,14783,Queens,On Street,-73.8876550340477,40.7494500759484,2 HR Pas Mon-Sat 0900-1900
1013002,Street,,12424,Manhattan,On Street,-73.9431976181051,40.8069015356228,2 HR Pas Mon-Sat 0830-1900
1323059,Street,,12077,Manhattan,On Street,-74.007126314669,40.7291211118337,2HR Pas Mon-Sat 0900-1900
3403010,Street,,17618,Brooklyn,On Street,-73.9492654562259,40.6795724302609,2 HR Pas Mon-Sat 0830-1900
4473128,Street,,16098,Queens,On Street,-73.7085101979452,40.7373943940902,2 HR Pas Mon-Sat 0900-1900
3013639,Street,,16865,Brooklyn,On Street,-73.9865754361515,40.6900353862483,2 HR Pas Sat 0900-1900
3213008,Street,,17615,Brooklyn,On Street,-73.9316062897503,40.6648113063224,2 HR Pas Mon-Sat 0900-1900
3013002,Street,,16865,Brooklyn,On Street,-73.9956624072787,40.6905137890576,2 HR Pas Mon-Sat 0730-1900
2143001,Street,,10929,Bronx,On Street,-73.9254614231469,40.8274353698564,2 HR Pas Mon-Sat 0800-1900
4512491,Street,,14509,Queens,On Street,-73.814781128942,40.7368285393022,6HR Pas Mon-Fri 0900-2200
1433769,Street,,12419,Manhattan,On Street,-73.9731951858944,40.7613028789414,3HR Com Mon-Sat 0700-1900
1133027,Street,,11729,Manhattan,On Street,-73.9809917632551,40.7294005420291,2HR Pas Mon-Sat 0900-1900
3013538,Street,,16865,Brooklyn,On Street,-73.9853929563852,40.6959025745767,4HR Pas Mon-Sat 0900-1900
1038113,Street,,12421,Manhattan,On Street,-73.9746120509675,40.7880746568947,2HR Pas Mon-Sat 0900-1900
3213009,Street,,17615,Brooklyn,On Street,-73.931676319534,40.6641103257198,2 HR Pas Sat 0900-1900
3013537,Street,,16865,Brooklyn,On Street,-73.9862206598552,40.6959335084003,4HR Pas Mon-Sat 0900-1900
1208012,Street,,10092,Manhattan,On Street,-73.9578668008098,40.7733022433012,3HR Com Mon-Sat 0900-1900
4413164,Street,,14784,Queens,On Street,-73.88933203894,40.7455245316179,2 HR Pas Mon-Sat 0900-1900
3183063,Street,,16865,Brooklyn,On Street,-73.991568731472,40.6851935408743,2 HR Pas Mon-Sat 0830-1900
4163121,Street,,15313,Queens,On Street,-73.7391130732244,40.6755625339707,2 HR Pas Mon-Sat 0900-1900
1268499,Street,,10090,Manhattan,On Street,-73.9638674251844,40.7614567855717,3HR Com Mon-Fri 1000-1400 /2HR Pas Sat 0900-1900
4443140,Street,,15314,Queens,On Street,-73.8378826468957,40.6519612419496,2 HR Pas Mon-Sat 0900-1900
1113017,Street,,12076,Manhattan,On Street,-74.0049488247244,40.7185737493319,2HR Pas Mon-Sat 0700-2200
1443734,Street,,12078,Manhattan,On Street,-73.9789473856875,40.7447933801704,2HR Pas Mon-Sat 0830-2200
4233001,Street,,16858,Queens,On Street,-73.9389780218364,40.7577734399281,2 HR Pas Mon-Sat 0900-1900
2293018,Street,,12344,Bronx,On Street,-73.8383177456187,40.8807193650033,2 HR Pas Mon-Sat 0730-1900
4072218,Street,,16860,Queens,On Street,-73.9145263627606,40.7568028092375,2 HR Pas Mon-Sat 0800-1900
4122377,Street,,14783,Queens,On Street,-73.8812346124264,40.7481723225088,2 HR Pas Mon-Sat 0900-1900
4433057,Street,,14509,Queens,On Street,-73.8098369136778,40.7199276663964,2 HR Pas Mon-Sat 0900-1900
4512490,Street,,14509,Queens,On Street,-73.8148819042998,40.7374713707385,6HR Pas Mon-Fri 0900-2200
1193044,Street,,12083,Manhattan,On Street,-73.9600213179129,40.773275242168,3HR Com Mon-Fri 0700-1900 /2HR Pas Sat 0900-1900
2203041,Street,,11610,Bronx,On Street,-73.8782247755225,40.8288402224896,2 HR Pas Mon-Sat 0900-1900
2013056,Street,,11606,Bronx,On Street,-73.8996950185111,40.8583237804366,2 HR Pas Mon-Sat 0830-1900
4152106,Street,,16858,Queens,On Street,-73.9493408359169,40.7443563873326,2 HR Pas Mon-Sat 0900-1900
3083012,Street,,13826,Brooklyn,On Street,-73.9640673533065,40.5767884146408,2 HR Pas Mon-Sat 0900-1900
1403092,Street,,12420,Manhattan,On Street,-73.9846234130594,40.769581375089,2HR Pas Mon-Sat 0900-1600
3413039,Street,,16867,Brooklyn,On Street,-73.9744595131863,40.6159561795869,2 HR Pas Mon-Sat 0800-1900
3743021,Street,,13515,Brooklyn,On Street,-74.002431795524,40.6593498552536,15HR Pas Mon-Sat 0800-2200
4233035,Street,,16863,Queens,On Street,-73.9305693247287,40.7643181367395,2 HR Pas Mon-Sat 0800-1900
1403037,Street,,13094,Manhattan,On Street,-73.9901166390705,40.759840727946,1HR Com Mon-Sat 0700-1900
1433243,Street,,12419,Manhattan,On Street,-73.9715864554516,40.759490367359,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1403041,Street,,13094,Manhattan,On Street,-73.9905972846326,40.7601366343905,1HR Com Mon-Sat 0700-1900
1443042,Street,,12080,Manhattan,On Street,-73.9849573783224,40.7519600026645,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433166,Street,,12079,Manhattan,On Street,-73.9725237867596,40.7540556374436,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
5763002,Street,,10693,Staten Island,Off Street,-74.1178253325941,40.5740549249552,15HR Pas Mon-Sat 0800-2200
1443007,Street,,12080,Manhattan,On Street,-73.986077827507,40.7532424023363,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1433481,Street,,12419,Manhattan,On Street,-73.9737126915697,40.7562927773511,3HR Com Mon-Fri 1000-1600 /5HR Pas Mon-Fri 1900-2400 /5HR Pas Sat 0800-2400
1433892,Street,,12419,Manhattan,On Street,-73.9715828126594,40.7627879925413,3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1433083,Street,,12081,Manhattan,On Street,-73.976255861187,40.7621759204221,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1133099,Street,,11729,Manhattan,On Street,-73.988099881041,40.7230746334692,2HR Pas Mon-Fri 1000-1500 / 2HR Pas Sat 0900-1900
1433732,Street,,12079,Manhattan,On Street,-73.9771672790233,40.7541964621237,3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
3713004,Street,,17616,Brooklyn,Off Street,-74.0032098359303,40.6082978016852,15HR Pas Mon-Sat 0800-2200
1433920,Street,,12081,Manhattan,On Street,-73.9839922319365,40.7616884748529,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443079,Street,,12080,Manhattan,On Street,-73.9896652954898,40.7531337162325,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1023044,Street,,11723,Manhattan,On Street,-73.98951558233,40.7196213358216,2HR Pas Mon-Sat 0900-2400
3013693,Street,,16865,Brooklyn,On Street,-73.9897899707147,40.6899529222543,2 HR Pas Mon-Sat 0800-1900
1433101,Street,,12081,Manhattan,On Street,-73.9802910362252,40.7614225215454,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
3353031,Street,,17212,Brooklyn,On Street,-73.9551306488796,40.6968960197574,2 HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri
3773007,Street,,17215,Brooklyn,Off Street,-73.8653155324285,40.6765398760729,15HR Pas Mon-Sat 0800-2200
1433390,Street,,12079,Manhattan,On Street,-73.9720032316355,40.750565620217,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433044,Street,,13094,Manhattan,On Street,-73.9818326012133,40.7555266373019,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433296,Street,,12079,Manhattan,On Street,-73.9786529791377,40.7542922429312,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443143,Street,,12080,Manhattan,On Street,-73.9862872132841,40.7509021716016,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1433304,Street,,12079,Manhattan,On Street,-73.9741583452176,40.7532165869847,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1403012,Street,,12081,Manhattan,On Street,-73.9871349402618,40.7652344176017,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
4152015,Street,,16858,Queens,On Street,-73.9419161426629,40.7438476889022,12HR Pas Mon-Sat 0700-1900
1433119,Street,,12081,Manhattan,On Street,-73.9793015440724,40.763451513933,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
2213020,Street,,10932,Bronx,On Street,-73.9222249160033,40.8089057245062,2 HR Pas Mon-Sat 0800-1900
1403026,Street,,12081,Manhattan,On Street,-73.9884910947794,40.7633467532635,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1173013,Street,,12081,Manhattan,On Street,-73.9820366014301,40.7658068738336,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433210,Street,,12419,Manhattan,On Street,-73.9758058547095,40.7595347098895,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433082,Street,,12081,Manhattan,On Street,-73.9769537809945,40.7624725226025,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1243057,Street,,12076,Manhattan,On Street,-73.999752109243,40.7177612406588,3HR Com Mon-Sat 0700-1300 /5HR Pas Mon-Sat 1900-2400
3743011,Street,,13515,Brooklyn,Off Street,-74.0035986840067,40.6582405034623,15HR Pas Mon-Sat 0800-2200
1443009,Street,,12080,Manhattan,On Street,-73.9867755572262,40.7534221029907,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1433415,Street,,12081,Manhattan,On Street,-73.9821708008301,40.7645408355914,2HR Pas Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433428,Street,,12081,Manhattan,On Street,-73.9828432718901,40.7658688848137,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443298,Street,,12080,Manhattan,On Street,-73.9878356311539,40.75095521333,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443816,Street,,12080,Manhattan,On Street,-73.9872753682844,40.7512050089509,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
3143019,Street,,17617,Brooklyn,On Street,-73.9893160725552,40.6694134691199,2 HR Pas Mon-Sat 0900-1900
4152022,Street,,16858,Queens,On Street,-73.9459942893285,40.742109611915,12HR Pas Mon-Sat 0700-1900
1433077,Street,,12081,Manhattan,On Street,-73.9763301431147,40.761489108355,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443320,Street,,12080,Manhattan,On Street,-73.984814624669,40.7540520583343,3HR Com Mon-Sat 1000-1600 /5HR Pas Mon-Sat 1900-2400
1433314,Street,,12079,Manhattan,On Street,-73.9784367749329,40.754913988131,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433096,Street,,12081,Manhattan,On Street,-73.9811773362384,40.7610849652604,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433365,Street,,13094,Manhattan,On Street,-73.9848890983257,40.7568153613149,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433375,Street,,12081,Manhattan,On Street,-73.9814635211921,40.7594609155147,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
5773002,Street,,10695,Staten Island,Off Street,-74.1490575827287,40.5510563493479,15HR Pas Mon-Sat 0800-2200
1433131,Street,,13094,Manhattan,On Street,-73.9845854401741,40.7583202747477,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433433,Street,,12081,Manhattan,On Street,-73.9846869583905,40.7633817425759,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433339,Street,,12079,Manhattan,On Street,-73.9749934376794,40.75673999491,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
3773006,Street,,17215,Brooklyn,Off Street,-73.8650341386473,40.6766593338406,15HR Pas Mon-Sat 0800-2200
1433238,Street,,12419,Manhattan,On Street,-73.9734676317663,40.7602864479171,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443304,Street,,12080,Manhattan,On Street,-73.9885023997609,40.7537460929691,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1443308,Street,,12080,Manhattan,On Street,-73.9893457072002,40.7526001942785,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1403051,Street,,13094,Manhattan,On Street,-73.9888893539481,40.7609586871514,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443185,Street,,12080,Manhattan,On Street,-73.9883203337725,40.750941141765,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1403175,Street,,13094,Manhattan,On Street,-73.9943593689134,40.7613225932952,1HR Com Mon-Sat 0700-1600 /1HR Com Mon-Sat 1900-2200
1443186,Street,,12080,Manhattan,On Street,-73.9888769975798,40.7511754571548,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1443011,Street,,12080,Manhattan,On Street,-73.9877108224102,40.7539331677953,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1442558,Street,,12080,Manhattan,On Street,-73.9851158098842,40.7527197060439,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1443016,Street,,12080,Manhattan,On Street,-73.9898608369811,40.7547138856682,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1433098,Street,,12081,Manhattan,On Street,-73.9824049956613,40.7615998822718,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433285,Street,,10361,Manhattan,On Street,-73.9751637619376,40.7518975943566,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443317,Street,,12080,Manhattan,On Street,-73.9859240723836,40.7525358685652,3HR Com Mon-Sat 1000-1600 /5HR Pas Mon-Sat 1900-2400
1243052,Street,,12076,Manhattan,On Street,-74.003564661439,40.72072602965,3HR Com Mon-Sat 0700-1500 / 5 HR Pas Mon-Sat 1900-2400
1433106,Street,,12081,Manhattan,On Street,-73.9811003480453,40.7626802944151,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1463012,Street,,12077,Manhattan,On Street,-74.0068328611753,40.7394423998286,3HR Com Mon-Fri 0700-1400 / 2HR Pas Sat 0700-1400
1443947,Street,,12080,Manhattan,On Street,-73.9849727744481,40.7542804364476,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443951,Street,,12080,Manhattan,On Street,-73.9861692735387,40.7547810340876,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433199,Street,,10351,Manhattan,On Street,-73.9724635100998,40.7574064796908,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433787,Street,,13094,Manhattan,On Street,-73.9866680328227,40.7575686814019,3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
4153011,Street,,16858,Queens,On Street,-73.9297941143262,40.7470786469658,12HR Pas Mon-Sat 0700-1900
1433780,Street,,12081,Manhattan,On Street,-73.9775758354597,40.7639748116439,3HR Com Mon-Sat 1000-1600 /5HR Pas Mon-Sat 1900-2400
1433271,Street,,12419,Manhattan,On Street,-73.9716022307802,40.7611412394401,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433461,Street,,12081,Manhattan,On Street,-73.9843603382859,40.764061284893,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433419,Street,,12081,Manhattan,On Street,-73.9828846947031,40.7630618639488,2HR Pas Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
4101294,Street,,20532,Queens,On Street,-73.8367432702245,40.5821026631554,2HR Pas Mon-Sat 0800-2000
1433244,Street,,12419,Manhattan,On Street,-73.9709540574303,40.7592229596343,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1403052,Street,,13094,Manhattan,On Street,-73.9892665743096,40.7612110947105,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
4152159,Street,,16858,Queens,On Street,-73.9585032839562,40.7420102611348,12 HR Pas Mon-Sat 0600-2200
1243058,Street,,12076,Manhattan,On Street,-73.9991690537589,40.7172097971062,3HR Com Mon-Sat 0700-1900 /5HR Pas Mon-Sat 1900-2400
1433095,Street,,12081,Manhattan,On Street,-73.9769407661666,40.7633900627451,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
3013663,Street,,16865,Brooklyn,On Street,-73.9821719673717,40.6899908081506,2 HR Pas Mon-Sat 0800-1900
1433203,Street,,12419,Manhattan,On Street,-73.973918325688,40.7579269535549,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
3743007,Street,,13515,Brooklyn,Off Street,-74.0053317042303,40.6565658865492,4HR Pas Mon-Sat 0700-2200
1433043,Street,,13094,Manhattan,On Street,-73.9811040187532,40.7552229444504,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433347,Street,,12419,Manhattan,On Street,-73.9764481664726,40.7582675400225,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433362,Street,,10359,Manhattan,On Street,-73.9739752625839,40.7554942130909,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433147,Street,,12081,Manhattan,On Street,-73.9813780116852,40.7652565919715,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1243054,Street,,12076,Manhattan,On Street,-74.0037956169424,40.7206263691695,3HR Com Mon-Sat 0800-1900 /5HR Pas Mon-Sat 1900-2400
1433786,Street,,13094,Manhattan,On Street,-73.9885681336939,40.7583658532132,3HR Com Mon-Fri 1000-1600 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1443113,Street,,12080,Manhattan,On Street,-73.987819284041,40.7522456282648,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
4152023,Street,,16858,Queens,On Street,-73.9452339029893,40.7424124472942,12HR Pas Mon-Sat 0700-1900
3223058,Street,,18182,Brooklyn,On Street,-73.9512618616084,40.7239158693135,2 HR Pas Mon-Sat 0900-1900
1433090,Street,,12081,Manhattan,On Street,-73.9763310589991,40.7630276563236,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1113115,Street,,12076,Manhattan,On Street,-74.0067787225926,40.7193417144897,2HR Pas Mon-Sat 0800-2200
4152025,Street,,16858,Queens,On Street,-73.9440275937553,40.7428956377743,12HR Pas Mon-Sat 0700-1900
1433109,Street,,12081,Manhattan,On Street,-73.9818436267489,40.7638182127798,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433288,Street,,10360,Manhattan,On Street,-73.9790731693966,40.7536510007436,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433253,Street,,12419,Manhattan,On Street,-73.9693863161929,40.759279985182,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1443147,Street,,12080,Manhattan,On Street,-73.9851434222009,40.7504196296481,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
4013126,Street,,16858,Queens,On Street,-73.9306418332097,40.7448568548382,12HR Pas Mon-Sat 0700-1900
1433033,Street,,13094,Manhattan,On Street,-73.9801219499785,40.7556256310144,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1433154,Street,,12081,Manhattan,On Street,-73.9811552416292,40.7641416101554,3HR Com Mon-Fri 0600-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1442555,Street,,12080,Manhattan,On Street,-73.9839184199331,40.7522106441352,3HR Com Mon-Fri 0800-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
1433351,Street,,12419,Manhattan,On Street,-73.9717605578499,40.7563004883236,3HR Com Mon-Sat 0700-1800 /6HR Pas Mon-Sat 1800-2400
1113054,Street,,12076,Manhattan,On Street,-74.0060999390491,40.7174284210222,2HR Pas Mon-Sat 0700-1900
